Contact Angle  Base Radius
#File:  0 1000
136.218683106  1.35305784491
124.152292986  1.66149728704
122.94340202  1.69495835808
123.893502542  1.67037962922
122.947834838  1.69274109439
121.486178625  1.73093689348
124.87978422  1.64765219098
125.06897217  1.64342426578
122.129673059  1.71337347891
121.839539821  1.7245029613
121.327394828  1.73317860464
123.673424804  1.67519193438
124.802104262  1.64337645844
124.364430261  1.65760814506
123.386604248  1.68493137698
121.934335128  1.7204892541
122.756689751  1.69563828766
126.870704675  1.59622553859
124.503500811  1.65918281757
123.554835541  1.68272571579
122.447680339  1.70317047937
122.92066179  1.69248229685
122.398655217  1.70572632544
122.312027964  1.70947008443
123.056875835  1.68903338102
121.77781662  1.72155342529
123.401762238  1.68118459511
122.021557828  1.71555402138
123.302643174  1.68369903114
122.901855718  1.69827997358
124.685239126  1.65028830722
124.503326119  1.65433884804
122.970211015  1.69207204509
124.897143053  1.64988643588
122.684919255  1.69895954388
125.77963235  1.61719538087
123.46388097  1.67694875756
123.720767057  1.67312578859
123.470383341  1.6795630603
124.032747941  1.66374414526
#File:  0 2000
177.198779887  0.114422327448
145.338741831  1.37515371596
134.708284176  1.74775812724
131.403564582  1.86229333186
128.556243122  1.95338256858
125.579940932  2.04659331668
124.479693039  2.08154854681
123.750718089  2.09599717438
125.208380918  2.05920442962
126.257483325  2.0237523789
126.157170214  2.02541126526
125.597783502  2.04383947044
124.454073251  2.07805754857
124.279994239  2.08645098642
125.463702905  2.04982088727
126.927370754  2.00410483272
125.681929482  2.03931287906
126.031747614  2.02881214398
127.49190954  1.98705411914
125.86819038  2.03665735583
124.302045683  2.08604841173
124.539664887  2.07957171984
125.118093733  2.05790076711
124.869491633  2.06873107001
125.401821149  2.05181218843
125.636998377  2.04534231819
125.856307086  2.03675162724
126.225114113  2.02176621447
125.876916271  2.03506743232
125.056228832  2.06270742499
125.863411155  2.03948910708
126.44944289  2.01755453792
125.969117203  2.03350224495
124.791860013  2.06870403683
124.835707458  2.06714037282
124.795344501  2.06714033392
126.298896086  2.02503809706
124.494378935  2.07946433542
125.166641916  2.06140223197
126.452889675  2.01624338226
#File:  0 3000
nan  nan
161.017848719  0.868438721645
150.034755202  1.35244014331
138.424205276  1.84390164167
135.987993178  1.94473080086
133.19627955  2.04630377017
131.523211161  2.1031937691
130.378283882  2.15465166246
128.34382108  2.22060288175
126.966018886  2.26983748529
126.798331241  2.28002634754
126.329686982  2.29312149657
126.131112799  2.30411556455
126.130481535  2.29985761948
126.696910393  2.28209724626
126.619865926  2.28627089498
126.014426893  2.30436484907
126.167821138  2.29960933065
126.24316434  2.300638025
126.311962516  2.29326277683
125.851239568  2.31063917466
126.155424424  2.30011992693
126.728208647  2.28303194544
126.097366236  2.30110726903
125.295745433  2.33139263623
125.687722204  2.32122072309
125.970002914  2.30521866196
125.871075851  2.3093451089
125.891975018  2.31139264507
125.175840744  2.33275378604
124.059553905  2.37327891042
124.550595829  2.35721954229
125.131743809  2.33676473118
125.241230006  2.33414676286
125.447898337  2.32453222875
126.008786356  2.30648111841
125.588882063  2.3200797908
125.820771873  2.31295397002
125.976904226  2.30946363983
126.326714975  2.29356324872
#File:  0 4000
nan  nan
159.724212782  1.03298981449
153.218577916  1.35186125402
151.872152684  1.40951534541
147.451635021  1.61887844865
142.83637168  1.83722696538
140.433528605  1.94220011948
137.316295283  2.08427933938
134.638579434  2.20104323606
133.03181544  2.2693565295
131.832154592  2.31479106617
130.602312212  2.36013627439
130.57469987  2.36849676911
129.7921887  2.39768763473
129.37112502  2.41211581618
129.047866296  2.42957558961
128.718429094  2.44257138493
128.206525351  2.46011826072
128.067042507  2.46439490463
127.331872968  2.49590669248
127.395314112  2.49300870456
126.366808083  2.53106749973
126.573490911  2.52742983452
126.94110224  2.51209300653
126.807516746  2.51296942981
126.481817291  2.5269524799
126.579898434  2.52510772656
126.688332539  2.51699148099
126.701818112  2.52496648525
126.428941651  2.52782031236
126.4524259  2.53003061525
125.900803826  2.55095424134
125.423113205  2.56708206013
125.755131945  2.55835942795
125.674341389  2.55728741791
125.977697982  2.547574166
125.575471929  2.56107654664
125.929174383  2.54996647262
125.93931834  2.54946844325
125.883280777  2.55132939935
#File:  0 5000
153.840585322  1.43270742008
151.321590044  1.56515439187
149.208265248  1.67628770062
148.630318192  1.70644253402
146.18591971  1.83358264257
145.551635061  1.86417261761
144.826227804  1.89504193339
143.931020685  1.93847877485
143.886702121  1.9431519944
143.04574695  1.98139687639
141.855120114  2.0362701801
141.984354423  2.0340666725
141.80581186  2.04198938746
141.198375531  2.07270918817
140.619933919  2.10040795049
139.685936138  2.13665751496
139.839065744  2.13603516689
139.692475431  2.14345995857
138.969106975  2.1705205204
139.471610965  2.15185344687
138.985006921  2.17464755368
138.217772954  2.20594871982
139.063438444  2.17175285129
138.384852526  2.20101610502
138.62169085  2.19144816842
138.569752528  2.19390535625
138.629210067  2.19223963693
138.075299497  2.21672024545
137.963753257  2.22050417056
137.585343948  2.23419303169
137.974471002  2.22017833003
137.800591874  2.23089206833
137.884211401  2.223358281
138.086769188  2.21672077331
138.003352484  2.22022052293
138.009965521  2.21987669722
137.87954247  2.22932338301
137.902184535  2.22425978157
138.094054247  2.21552522108
137.939542285  2.22478697559
#File:  0 6500
154.114203443  1.54756966436
150.512339899  1.76032811996
149.364220899  1.82011321655
149.024504146  1.8386538824
146.914316892  1.9601981882
145.287652428  2.05247094807
145.170668855  2.06111259994
143.810305335  2.12470426094
144.4626822  2.09882764755
144.689124464  2.08313137815
144.595812702  2.08127261327
143.006519271  2.1708241172
144.637394202  2.08080240635
143.077138347  2.17121453829
143.446191422  2.14671269907
142.211319355  2.21554457652
142.378316689  2.20095686404
142.350732577  2.20593110966
141.514344913  2.2526186512
140.266123909  2.30460080611
140.269648736  2.30493040658
140.863707533  2.28416358527
140.817259789  2.28969418272
140.484863755  2.30183154236
140.616636254  2.29761651896
140.495437123  2.30601127234
140.158146225  2.32355207074
140.251775429  2.32027074105
139.929717098  2.33317665785
139.494448596  2.35488759011
138.986768053  2.37449900717
139.47268222  2.3562070875
139.168085628  2.37121865793
139.142894382  2.37382442728
138.933344181  2.38543489262
138.919142717  2.38422610553
138.627096606  2.39984377588
138.625860163  2.40006363751
138.487371064  2.40608740813
138.049381463  2.42544696022
#File:  0 7000
157.012807115  1.41228905148
157.221759433  1.39382056197
153.573166974  1.61835887571
152.57177553  1.67701850476
148.790853903  1.90322821309
149.152042643  1.87984708975
150.544274888  1.79313108083
148.827189894  1.89688172462
150.198614559  1.81054274921
149.117776588  1.8723153644
143.537773621  2.17017749221
144.248075977  2.14237999089
143.406197667  2.18242259582
144.623642853  2.13436681767
144.20507528  2.15679759297
144.169176854  2.15952790153
143.648820354  2.18208834817
143.45886527  2.19738961788
